lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
R,2,2,3,3,2,7,8,4,5,7,5,7,2,7,5,8
R,7,10,9,8,11,7,7,3,5,6,6,9,7,9,7,6
R,4,7,6,5,4,10,7,3,6,11,2,6,3,7,4,10
R,2,3,3,2,2,9,7,3,4,10,4,7,2,7,3,10
R,4,7,6,5,6,7,7,3,4,7,6,8,6,9,6,5
R,6,8,8,6,7,9,8,3,7,9,3,8,4,5,4,11
R,7,11,9,8,9,8,9,7,4,8,5,6,5,8,8,12
R,6,9,8,6,7,8,6,6,4,8,5,7,4,7,7,11
R,5,9,6,6,3,6,13,9,3,7,2,9,3,7,5,10
R,5,8,8,7,9,8,7,4,4,8,5,7,7,8,6,5
R,4,8,6,6,5,7,8,6,6,7,5,7,3,7,5,8
R,3,7,4,5,2,5,10,8,4,7,4,8,3,7,6,11
R,4,9,6,6,5,9,7,6,3,8,5,6,4,7,7,9
R,4,6,4,4,2,6,12,8,3,7,3,9,2,7,5,11
R,2,1,3,2,2,7,8,4,5,6,5,7,2,6,4,8
R,2,1,3,2,2,7,8,4,5,7,5,6,5,6,4,8
R,5,8,7,7,7,7,8,3,3,7,5,7,6,8,6,6
R,4,9,6,6,4,9,7,4,6,9,4,7,3,7,5,10
R,7,10,7,5,5,7,6,3,5,8,4,9,6,8,6,7
R,2,1,2,2,2,6,7,5,5,6,5,6,2,7,4,8
R,3,7,5,5,3,8,8,5,5,8,5,7,3,7,5,10
R,2,3,2,2,2,7,7,4,5,6,5,6,2,7,4,8
R,5,10,7,7,6,7,8,5,7,7,5,6,6,6,5,9
R,2,1,3,2,1,6,10,8,2,7,5,8,2,7,5,10
R,5,9,7,7,4,10,7,3,6,11,2,6,3,7,4,10
R,2,2,3,3,2,7,7,5,5,6,5,6,2,7,5,8
R,6,8,9,7,9,7,7,3,4,7,5,8,7,9,7,5
R,3,7,5,5,5,6,7,3,3,6,6,9,5,9,7,5
R,4,6,6,4,4,6,8,5,6,7,5,7,3,7,5,8
R,1,0,2,1,1,6,9,7,2,7,5,8,2,7,4,10
R,2,3,3,2,2,6,8,4,5,7,5,7,2,7,4,9
R,6,10,9,7,8,9,8,6,6,8,5,7,5,9,6,12
R,4,8,5,6,4,8,9,4,6,8,4,9,3,6,5,11
R,9,13,7,8,5,8,6,5,5,9,5,9,6,6,7,11
R,5,9,8,8,9,9,7,4,4,8,5,7,9,9,7,5
R,4,9,5,6,4,9,8,6,6,8,5,7,3,8,5,10
R,4,9,5,6,5,7,8,5,5,8,5,8,3,6,6,9
R,5,11,6,8,4,6,9,10,5,6,5,8,3,8,6,11
R,4,11,5,8,3,6,10,10,4,7,4,8,3,7,5,11
R,5,11,8,8,7,10,7,3,6,10,3,7,4,5,5,11
R,8,15,8,8,6,8,6,3,5,9,4,8,6,8,6,7
R,7,10,9,8,8,9,8,3,6,9,3,8,3,6,4,11
R,5,6,7,5,7,6,7,4,3,6,5,9,7,9,6,10
R,5,9,6,7,6,7,7,4,6,6,5,7,3,7,5,9
R,6,11,9,8,8,9,8,4,6,9,3,7,3,6,4,11
R,2,1,3,2,2,6,7,4,5,6,5,7,5,7,3,8
R,4,8,6,6,4,9,7,3,6,10,3,6,3,7,4,10
R,4,10,5,7,3,5,11,9,4,7,3,9,3,7,6,11
R,3,7,4,5,4,7,9,6,5,8,5,9,3,6,5,10
R,5,5,7,4,6,7,7,4,3,8,5,8,7,8,6,6
R,3,7,4,4,2,5,11,8,3,7,3,9,3,7,5,11
R,8,13,6,8,4,10,6,6,4,10,2,9,7,5,6,10
R,4,8,5,6,3,6,10,9,4,7,4,8,3,8,5,10
R,3,2,4,4,3,7,7,5,5,6,5,7,3,6,6,9
R,1,3,3,1,1,9,7,3,4,10,3,7,2,7,2,10
R,2,3,3,2,2,8,7,3,5,9,4,7,2,7,4,10
R,2,6,3,4,2,6,9,9,4,7,5,8,2,7,5,11
R,2,3,4,2,2,8,8,3,5,10,4,7,2,7,3,9
R,6,9,6,4,4,5,8,3,5,7,4,10,4,7,5,7
R,3,4,4,3,2,7,7,5,5,6,5,6,2,7,4,8
R,2,4,4,3,2,9,7,2,6,10,3,6,2,7,3,10
R,3,2,4,4,3,7,8,5,5,6,5,6,3,7,4,8
R,3,8,5,6,5,8,8,7,4,8,5,7,4,7,6,11
R,4,11,6,8,6,8,8,4,6,9,4,8,3,6,5,11
R,2,1,3,3,2,6,7,4,5,6,5,7,2,6,4,8
R,4,10,6,8,6,8,8,4,6,8,3,8,4,5,5,12
R,3,7,3,5,2,6,9,9,5,7,5,8,3,8,5,10
R,3,8,4,6,4,6,10,7,3,7,4,9,2,7,5,11
R,4,8,6,6,7,9,9,3,5,5,7,8,7,10,7,7
R,4,10,4,7,5,5,10,7,3,7,4,9,2,6,5,11
R,3,5,6,4,5,8,7,3,4,8,5,7,6,9,5,5
R,7,12,7,6,5,11,5,3,5,10,3,8,6,8,6,10
R,5,9,7,7,6,10,6,3,5,10,3,7,4,6,4,10
R,2,3,3,5,2,6,9,9,4,7,5,7,2,8,5,10
R,6,11,6,8,7,5,10,8,3,7,4,8,2,7,5,11
R,5,11,6,8,7,5,9,8,3,7,5,8,2,7,5,11
R,4,5,5,3,3,7,7,5,6,7,5,6,5,7,4,8
R,4,7,6,5,4,10,7,4,6,10,3,6,3,7,4,10
R,5,4,5,7,3,5,10,9,3,7,5,8,3,8,6,11
R,2,0,2,1,1,7,11,8,2,7,5,8,2,7,4,10
R,3,5,5,4,5,7,8,3,3,7,5,8,6,8,5,7
R,1,0,1,0,0,6,8,6,3,7,5,7,2,7,4,11
R,2,4,3,2,2,7,8,4,5,6,5,7,2,6,5,8
R,4,9,5,7,3,6,10,9,4,7,5,8,3,8,6,11
R,7,11,10,8,7,11,6,3,6,11,2,6,6,7,5,10
R,3,4,5,3,3,8,7,3,5,9,4,7,3,7,4,10
R,4,7,5,5,4,10,7,3,6,10,3,7,3,7,3,10
R,4,9,6,7,6,7,9,5,6,8,4,8,3,6,5,11
R,2,1,3,2,2,7,8,5,5,7,5,6,2,7,4,8
R,3,2,4,3,3,7,7,5,5,6,5,6,3,7,4,8
R,4,10,4,8,5,5,10,7,4,7,4,9,2,7,5,11
R,5,10,8,8,5,11,7,3,6,11,1,6,4,5,4,10
R,5,11,7,8,7,9,8,4,5,9,4,7,3,7,4,11
R,8,14,8,8,6,8,8,3,5,9,4,8,6,6,7,7
R,4,9,5,6,4,10,6,4,5,10,3,7,3,7,4,11
R,4,6,5,4,3,9,7,4,5,10,3,7,3,7,4,10
R,4,8,4,5,2,5,12,8,4,7,3,9,3,7,6,11
R,4,6,5,4,4,6,8,5,6,7,5,7,3,7,5,8
R,4,4,4,6,3,5,11,8,4,7,2,9,3,7,6,11
R,5,11,7,8,6,7,7,4,8,7,6,6,3,8,5,8
R,8,11,7,6,5,10,6,3,5,9,4,8,6,8,6,9
R,4,10,5,8,3,5,9,9,4,7,6,8,3,8,6,11
R,6,12,6,7,5,10,6,3,5,10,4,8,6,8,6,10
R,5,5,6,8,3,6,11,9,4,7,3,8,3,7,6,11
R,5,10,5,5,4,7,7,3,4,7,5,9,5,8,6,7
R,4,9,4,7,3,6,8,9,5,6,6,7,3,8,6,11
R,5,9,8,6,8,6,6,3,4,7,5,8,7,10,7,6
R,4,6,6,4,4,9,7,4,5,9,3,7,3,7,4,11
R,1,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10
R,5,10,8,8,9,6,7,3,4,7,6,9,8,10,8,5
R,3,3,4,4,2,5,11,7,3,7,4,8,3,7,6,11
R,5,10,6,8,7,8,6,6,4,8,6,8,7,7,6,11
R,3,8,5,6,4,6,8,6,6,6,4,8,3,7,5,8
R,2,4,4,3,2,8,7,4,5,9,5,7,2,7,4,10
R,2,4,4,3,2,9,7,3,5,10,4,7,2,7,3,10
R,3,9,4,6,3,5,11,8,4,7,3,9,3,7,6,11
R,8,14,6,8,5,8,7,5,5,9,4,9,7,5,6,11
R,3,7,4,5,2,6,12,8,4,7,2,9,3,7,5,10
R,4,9,6,7,4,10,7,3,5,11,2,6,3,7,4,10
R,10,15,10,8,8,6,8,3,6,8,4,9,8,4,7,6
R,4,8,6,6,6,6,7,5,6,7,6,7,3,7,5,9
R,3,8,4,5,2,5,10,9,4,7,4,8,3,7,6,11
R,4,7,5,5,3,9,8,4,6,9,3,7,3,6,4,11
R,5,10,7,8,6,7,8,6,5,8,5,9,4,6,6,12
R,4,8,4,5,3,5,11,8,3,7,3,8,3,7,6,11
R,2,3,4,1,2,9,7,4,5,9,4,7,2,6,4,10
R,7,13,7,8,5,10,5,2,5,9,4,8,6,8,6,9
R,5,10,6,7,3,5,11,9,4,7,4,8,3,7,6,11
R,5,9,7,6,7,9,7,6,3,8,5,6,5,6,8,10
R,3,7,5,5,5,8,7,7,5,8,6,7,3,8,5,9
R,5,11,7,8,6,8,8,5,6,9,4,8,3,7,5,11
R,1,0,2,1,1,6,9,7,3,7,5,7,2,7,4,10
R,2,4,4,3,3,8,7,5,4,8,5,7,3,7,4,11
R,4,7,5,5,4,11,7,2,5,11,3,7,3,7,3,11
R,3,6,5,4,5,7,8,3,4,6,6,9,6,8,7,6
R,3,4,3,3,2,7,8,4,5,6,5,6,3,6,5,8
R,4,8,7,7,7,6,8,4,3,6,5,9,8,7,6,9
R,4,9,4,6,3,6,11,9,3,7,2,9,3,7,5,10
R,4,9,6,6,6,7,7,4,6,7,5,7,3,7,5,8
R,7,11,6,6,4,8,8,5,5,9,4,9,7,5,6,11
R,4,6,5,4,3,10,7,3,6,10,3,6,3,7,4,10
R,2,3,4,2,2,8,7,3,4,9,4,7,2,7,3,10
R,4,3,4,4,2,6,9,8,4,6,5,8,2,8,5,10
R,2,3,3,2,2,9,6,3,4,10,4,7,2,7,3,10
R,4,6,6,4,5,8,7,7,3,8,5,7,4,7,7,10
R,3,5,6,4,4,8,7,3,5,10,4,6,3,7,4,10
R,2,6,4,4,4,8,7,3,4,7,6,8,6,8,6,7
R,1,0,2,1,1,6,9,7,3,7,5,7,2,7,4,10
R,2,4,4,3,2,9,8,3,5,10,3,6,2,6,3,10
R,5,6,7,6,7,5,7,4,4,6,5,9,7,9,6,9
R,7,9,10,8,11,7,7,4,4,7,5,8,7,8,6,6
R,1,0,1,1,1,6,9,7,3,7,5,8,2,7,4,10
R,6,11,6,8,4,5,12,9,3,7,3,9,3,7,6,11
R,3,6,4,4,4,7,8,4,6,6,5,7,3,7,5,8
R,4,9,5,7,4,10,7,3,7,10,2,7,3,6,3,11
R,4,10,6,8,6,7,7,6,6,7,6,7,3,7,5,9
R,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9
R,5,10,7,8,6,6,8,5,6,6,5,8,3,6,6,9
R,3,8,4,6,4,5,8,7,5,6,4,9,3,6,5,8
R,5,10,6,8,6,5,8,6,6,6,5,9,4,8,6,10
R,4,8,5,6,3,6,10,9,4,7,5,8,3,8,6,11
R,4,7,5,5,4,7,8,6,6,6,5,8,3,6,6,9
R,2,3,3,2,2,8,8,3,5,9,4,7,2,7,3,10
R,5,10,6,7,7,8,7,7,4,8,5,7,4,7,7,10
R,2,4,4,3,3,8,7,4,5,8,5,7,3,7,4,11
R,3,5,5,3,3,8,8,4,5,9,5,6,3,7,4,9
R,2,3,3,2,2,9,6,4,5,9,4,7,2,7,4,10
R,3,8,4,5,2,5,11,8,3,7,3,8,3,7,6,11
R,2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10
R,3,7,3,4,2,5,10,8,4,7,4,8,3,7,5,11
R,4,11,4,8,5,6,8,9,4,7,5,7,3,8,5,11
R,5,7,6,5,5,8,7,6,3,8,5,6,4,7,7,8
R,5,10,8,9,9,6,9,3,3,7,5,9,8,6,7,9
R,7,13,7,7,6,5,9,3,5,7,4,9,6,7,6,6
R,1,0,1,0,0,6,8,6,3,7,5,7,2,7,3,10
R,6,11,6,6,5,7,8,3,6,8,3,8,6,6,6,7
R,5,7,6,5,6,8,9,7,3,8,4,6,5,7,7,9
R,1,0,2,1,1,6,9,7,3,7,5,8,2,7,4,11
R,3,4,5,3,3,8,8,3,5,9,4,7,2,6,4,10
R,4,7,6,5,5,8,9,6,5,8,5,8,4,7,5,11
R,4,7,5,5,5,8,6,7,3,7,5,7,4,6,6,9
R,5,8,7,6,6,8,8,5,5,9,5,8,3,8,5,11
R,7,9,6,4,3,8,7,5,5,9,4,9,6,5,6,11
R,3,8,5,6,4,6,7,5,6,6,5,7,3,7,5,8
R,3,7,3,5,3,6,10,8,4,7,3,9,2,6,4,10
R,4,8,6,6,5,9,8,4,6,8,3,8,4,5,5,11
R,5,5,5,8,3,6,10,10,4,7,5,8,3,8,6,11
R,6,10,8,8,6,8,8,5,7,8,3,9,4,5,5,12
R,4,2,4,3,3,7,8,5,5,6,5,6,3,7,4,8
R,7,9,10,8,11,7,7,4,4,7,5,7,7,9,7,5
R,8,12,8,6,6,8,7,3,5,9,3,8,6,7,6,7
R,10,11,8,6,4,10,5,5,5,10,3,8,6,6,6,11
R,4,8,7,7,8,9,8,4,4,7,4,7,6,7,6,4
R,9,13,7,7,4,9,5,5,6,9,4,9,6,6,7,11
R,6,11,8,8,8,7,9,6,5,8,6,8,5,8,7,12
R,5,9,7,7,8,5,8,4,5,6,5,9,7,6,10,7
R,1,0,2,1,1,6,10,7,2,7,5,8,2,7,4,9
R,5,9,8,6,9,8,7,4,4,6,7,8,7,9,8,6
R,3,1,4,2,2,7,8,5,5,7,5,6,2,7,4,8
R,3,8,5,6,6,8,8,3,4,6,6,8,6,10,7,6
R,4,9,6,7,4,9,8,3,6,9,3,8,3,6,4,11
R,3,8,5,6,4,8,7,5,7,7,6,6,3,8,5,8
R,1,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10
R,4,5,5,7,3,5,10,9,4,7,4,8,3,7,6,11
R,2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10
R,6,9,6,5,4,9,8,4,6,9,2,6,5,5,5,7
R,4,9,4,6,4,6,10,8,3,7,4,8,2,7,5,11
R,8,12,8,6,6,7,7,3,5,8,4,8,7,8,7,8
R,5,11,7,8,6,10,7,3,5,10,3,7,3,7,4,10
R,2,6,4,4,3,8,7,3,5,9,4,7,3,7,4,10
R,5,11,6,8,4,6,9,10,5,7,5,8,3,8,6,10
R,4,7,5,5,5,7,8,5,6,6,4,8,3,6,5,9
R,3,10,4,7,3,6,9,10,5,7,5,8,3,8,5,11
R,6,12,6,6,5,5,9,2,5,7,5,10,4,7,6,7
R,8,12,8,6,6,7,8,3,6,9,3,8,6,6,6,6
R,5,5,6,7,3,6,11,9,4,7,3,8,3,7,6,11
R,2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10
R,4,11,5,8,3,6,9,11,5,7,5,8,3,8,5,10
R,5,10,6,8,7,6,7,5,6,6,4,8,3,6,5,8
R,2,1,2,2,1,6,9,8,3,7,5,8,2,7,5,11
R,3,2,4,3,3,7,8,4,6,6,5,7,3,5,5,8
R,6,11,9,8,6,9,9,4,7,8,3,8,3,6,5,11
R,4,9,5,6,7,7,8,3,4,7,6,8,6,9,7,5
R,3,6,4,4,4,8,8,7,2,7,4,7,4,7,7,8
R,4,9,6,7,6,6,7,3,4,7,6,8,6,10,7,5
R,3,9,4,7,4,6,9,8,3,7,5,8,2,7,5,11
R,4,8,4,6,4,6,8,9,4,7,5,8,2,7,5,11
R,4,8,6,6,5,9,7,4,5,9,3,8,3,7,4,11
R,2,4,3,3,2,7,7,5,5,6,5,6,2,7,4,8
R,4,7,5,5,4,8,9,6,6,8,5,8,3,7,6,11
R,5,11,8,8,5,10,7,3,7,11,2,6,3,7,4,10
R,3,6,5,4,5,7,7,3,4,7,6,8,6,9,6,6
R,4,6,5,4,4,7,7,5,7,7,6,6,3,7,5,8
R,4,8,6,6,4,8,8,4,6,9,3,8,3,6,4,11
R,8,10,6,6,4,6,8,5,5,9,6,9,7,5,7,11
R,4,7,4,5,4,6,8,8,4,6,5,7,2,7,5,11
R,3,6,5,4,3,9,8,4,6,10,2,7,3,6,4,11
R,9,10,7,6,4,7,8,5,5,9,4,9,7,5,6,11
R,2,6,2,4,2,6,8,8,4,7,5,7,2,7,4,10
R,3,7,4,5,2,5,11,8,4,7,3,9,3,7,6,11
R,4,11,6,8,8,7,7,3,4,7,6,8,7,10,8,6
R,1,0,1,0,0,6,8,6,3,7,5,7,2,7,4,11
R,3,3,3,4,2,5,10,8,3,7,4,8,2,7,6,11
R,10,13,8,7,5,7,7,5,5,9,4,9,7,6,7,11
R,4,10,5,8,3,5,9,10,5,7,5,8,3,8,6,10
R,5,9,7,7,4,10,7,3,7,10,2,7,3,6,4,11
R,2,4,4,3,2,8,8,3,5,9,4,7,2,6,3,10
R,3,7,5,5,5,5,8,3,4,6,5,9,4,7,6,5
R,2,2,3,4,3,7,7,5,6,7,6,7,3,7,5,8
R,3,8,4,5,2,6,10,9,4,7,4,8,3,7,5,11
R,2,3,4,2,2,8,7,4,5,9,4,7,2,7,4,10
R,6,8,9,7,9,9,6,4,4,8,5,7,7,9,7,6
R,3,6,5,4,4,6,8,5,5,6,4,8,3,6,4,8
R,4,5,5,4,3,8,7,5,6,6,5,6,3,7,6,9
R,5,9,7,7,6,7,7,6,6,6,5,7,4,8,6,10
R,4,8,6,6,6,7,7,3,7,7,6,6,6,8,4,9
R,4,7,4,4,2,5,10,8,3,7,4,8,3,7,6,11
R,4,2,5,3,4,6,7,5,6,6,5,7,3,7,4,8
R,4,11,4,8,3,6,9,10,5,7,6,8,3,8,6,11
R,4,7,5,5,3,6,9,9,5,6,5,8,2,8,5,10
R,2,1,3,1,2,7,7,4,5,6,5,7,2,6,4,8
R,7,10,7,5,5,6,8,3,4,7,4,10,6,8,6,7
R,4,10,6,8,6,7,7,4,6,7,6,6,6,8,4,8
R,3,3,4,5,2,5,11,8,4,7,3,9,3,7,6,11
R,3,6,4,4,4,6,8,8,4,7,6,8,2,7,5,11
R,3,7,4,5,4,6,9,8,3,7,5,8,2,7,5,11
R,4,10,6,8,6,7,7,4,6,6,5,7,3,7,5,9
R,2,4,4,3,2,8,7,4,5,8,5,7,2,7,4,11
R,4,9,6,7,5,8,8,6,6,8,5,7,3,8,6,10
R,5,10,5,8,6,6,8,9,5,6,5,7,2,8,5,11
R,4,8,5,6,4,6,8,5,5,6,5,8,3,7,5,9
R,6,9,8,7,9,6,7,4,5,7,6,8,6,9,7,5
R,7,13,7,7,6,8,7,3,5,9,4,8,6,6,7,6
R,3,6,5,4,3,10,7,3,5,11,2,6,3,7,2,10
R,3,6,3,4,3,6,9,8,4,7,5,8,2,7,4,11
R,4,9,6,7,6,9,7,4,5,10,4,7,3,7,4,11
R,5,9,5,7,6,6,9,8,3,7,5,8,3,8,6,12
R,5,5,5,6,3,5,12,8,3,7,2,9,3,7,6,11
R,5,9,7,7,6,7,8,5,7,7,5,6,3,7,5,8
R,3,4,3,5,2,5,11,7,4,7,3,9,3,7,6,11
R,3,2,4,4,3,6,7,5,5,6,5,7,3,7,4,8
R,3,3,4,4,2,5,10,8,4,7,4,8,2,7,6,11
R,7,11,10,8,11,5,8,3,5,6,5,10,8,9,9,6
R,6,9,9,7,7,9,7,4,6,10,3,7,3,6,4,11
R,4,9,5,6,3,5,12,8,3,7,3,9,3,7,6,11
R,6,11,6,8,4,6,10,10,4,7,4,8,3,7,6,10
R,4,9,6,7,6,9,8,4,5,9,4,7,3,7,3,11
R,3,9,4,6,2,5,10,8,4,7,4,9,3,7,6,11
R,5,10,6,8,6,5,8,6,6,6,4,10,4,6,6,10
R,4,8,6,6,7,5,6,4,4,7,6,9,8,11,7,6
R,5,9,5,7,6,5,10,7,4,7,4,9,2,7,5,11
R,2,5,4,3,3,9,7,4,5,9,4,7,3,7,4,9
R,1,0,1,1,0,6,8,7,3,7,5,8,2,7,4,11
R,3,4,4,5,2,6,10,9,4,7,4,8,3,7,5,10
R,4,9,6,7,6,6,7,5,6,7,6,6,3,7,5,9
R,5,10,8,8,5,9,8,4,6,9,3,7,3,6,5,11
R,3,9,4,6,3,5,11,8,4,7,4,9,3,7,6,11
R,4,7,4,5,2,6,10,9,4,7,4,8,3,7,6,11
R,3,6,5,4,4,8,9,4,5,8,4,8,3,5,4,11
R,9,13,7,8,5,8,7,5,5,9,4,9,7,5,7,11
R,10,14,8,8,5,8,8,6,5,9,4,9,7,5,6,11
R,3,7,5,5,3,10,7,4,6,10,2,7,3,7,4,10
R,3,7,4,5,4,7,8,5,6,6,5,7,3,7,5,8
R,2,1,2,2,2,6,7,4,4,6,5,7,2,7,3,8
R,4,6,5,4,5,8,7,6,3,8,5,7,4,7,7,10
R,4,5,6,4,3,9,7,2,6,10,3,6,2,7,3,10
R,2,3,2,2,2,6,7,4,4,6,5,7,2,7,4,9
R,6,10,9,9,10,8,8,4,4,7,4,7,7,9,6,4
R,5,9,7,8,8,7,8,3,4,7,5,8,7,8,6,8
R,3,8,4,6,2,5,11,8,4,7,3,9,3,7,6,11
R,2,1,2,2,2,6,8,4,5,6,5,7,2,7,4,9
R,4,7,4,5,4,6,10,7,3,7,4,9,2,7,5,11
R,5,11,5,8,6,5,10,8,3,7,4,8,2,7,6,11
R,7,11,9,8,9,8,6,7,5,8,6,8,7,7,6,12
R,3,6,5,5,5,7,8,3,3,7,5,8,6,8,5,7
R,4,7,4,5,4,6,9,8,3,7,5,8,2,7,5,11
R,2,4,4,3,3,7,8,4,4,9,5,8,2,6,3,10
R,4,9,4,6,5,6,10,8,3,7,4,9,2,7,5,11
R,8,12,8,7,6,9,6,3,5,9,4,8,6,8,6,8
R,3,6,4,4,2,5,10,8,2,7,4,8,2,7,6,11
R,3,2,4,3,3,6,7,4,6,6,5,7,3,7,5,8
R,4,7,6,5,5,7,7,4,6,7,6,6,3,7,5,9
R,3,6,4,4,4,6,10,7,3,7,4,8,2,6,5,11
R,4,4,5,6,3,5,12,8,4,7,3,9,3,7,6,11
R,8,10,8,6,6,7,7,3,5,8,4,8,6,6,7,7
R,4,6,6,6,6,6,8,4,3,6,5,9,7,6,7,8
R,2,3,2,1,1,7,7,4,5,6,5,7,2,7,4,8
R,3,6,4,4,4,6,7,5,5,7,6,7,3,7,4,9
R,1,0,1,0,0,6,8,7,3,7,5,7,2,7,4,11
R,3,8,3,6,3,6,10,7,4,6,3,10,2,6,5,11
R,3,6,4,4,4,8,6,6,3,7,5,7,4,6,6,7
R,4,7,4,5,2,6,10,9,4,7,5,8,2,8,5,10
R,4,4,4,6,3,5,11,8,3,7,4,8,3,7,6,11
R,5,7,7,5,4,8,9,4,6,8,4,8,3,6,5,11
R,1,0,2,1,1,6,9,7,3,7,5,8,2,7,4,11
R,3,4,4,2,2,7,8,5,5,7,5,7,2,6,4,8
R,4,5,4,6,3,6,10,10,4,7,4,8,3,7,5,10
R,1,0,1,0,0,6,9,7,3,7,4,8,2,6,4,10
R,2,3,3,1,2,8,8,3,5,9,4,7,2,6,3,10
R,6,10,8,7,8,8,8,7,5,7,5,8,5,9,7,12
R,3,7,4,5,4,6,8,8,4,7,5,7,2,7,4,11
R,2,1,2,2,2,6,8,4,5,6,5,7,2,7,4,8
R,3,6,4,4,3,7,7,4,5,7,6,6,3,7,4,9
R,2,3,4,2,2,8,7,4,5,9,4,7,2,7,4,10
R,6,10,8,8,7,8,8,6,6,6,5,7,3,6,6,9
R,3,5,4,6,3,6,11,10,4,7,3,9,3,7,5,10
R,5,10,7,8,7,6,8,5,6,6,5,8,3,6,5,8
R,4,4,5,6,3,6,10,9,3,7,5,8,3,8,6,11
R,3,6,5,4,5,5,7,3,4,7,6,9,5,10,7,5
R,6,9,6,5,5,7,7,3,4,7,5,9,5,8,6,7
R,3,7,5,5,3,8,8,4,6,9,3,8,3,7,4,11
R,2,4,4,2,2,8,8,3,5,10,4,7,2,6,3,10
R,7,11,9,8,9,9,8,4,5,10,4,7,3,7,5,11
R,4,2,4,3,3,7,8,5,6,6,5,7,3,7,4,8
R,3,6,4,4,3,8,8,5,6,7,5,6,3,7,5,8
R,5,9,6,6,7,8,8,7,3,8,4,6,5,7,8,9
R,2,3,4,2,2,9,7,2,5,10,3,6,2,7,3,9
R,4,8,6,6,7,5,6,3,4,7,5,9,6,10,7,5
R,4,4,5,6,3,5,13,8,4,8,3,9,3,7,7,11
R,3,9,4,6,4,6,8,8,4,7,5,8,2,7,5,11
R,3,8,3,6,3,6,9,8,3,7,5,8,2,7,5,11
R,2,1,2,2,2,7,8,5,5,6,5,7,2,7,4,8
R,4,10,6,8,5,7,9,5,6,7,6,9,4,6,6,9
R,2,3,3,1,2,8,8,3,5,9,5,7,2,7,4,10
R,2,4,3,3,2,10,6,3,5,10,3,7,2,7,3,10
R,2,0,2,1,1,6,10,7,2,7,5,7,2,7,4,9
R,4,6,7,5,7,9,6,4,4,8,5,7,6,9,6,7
R,5,7,7,5,4,9,8,4,6,9,4,7,3,7,5,11
R,5,6,6,8,4,5,12,8,3,7,3,9,3,7,7,11
R,4,8,4,6,4,5,10,7,3,7,4,9,2,7,5,11
R,4,8,6,6,4,8,7,6,6,9,5,7,3,8,5,11
R,4,9,4,4,3,9,7,3,5,9,3,8,5,7,5,8
R,2,4,4,3,2,8,7,3,5,10,4,7,2,7,3,10
R,4,8,5,6,6,8,6,6,3,8,6,8,4,7,6,11
R,6,11,5,6,3,9,7,6,4,10,3,8,6,6,5,10
R,2,3,3,2,2,8,8,3,4,9,5,7,2,7,3,9
R,3,6,4,4,3,10,7,3,5,10,3,7,3,7,3,11
R,3,6,5,4,3,9,8,3,6,9,3,8,3,6,4,10
R,1,0,2,0,1,6,10,7,2,7,5,8,2,7,4,9
R,2,3,3,2,2,7,7,5,5,7,5,6,2,7,4,8
R,2,1,2,1,1,6,10,8,2,7,5,8,2,7,4,10
R,4,8,6,6,5,7,8,5,6,7,5,7,3,7,5,8
R,3,8,5,6,4,8,7,4,5,9,3,8,3,7,4,11
R,5,11,7,8,7,9,8,3,5,10,4,7,5,5,4,10
R,2,1,2,2,2,6,8,4,5,6,5,7,2,6,4,9
R,2,4,4,2,2,8,8,4,4,9,5,7,2,7,3,10
R,9,11,7,6,4,8,7,5,5,10,3,8,6,6,6,11
R,3,8,5,6,4,10,7,3,6,10,3,7,3,7,2,10
R,4,9,6,7,5,10,7,3,6,10,3,7,3,6,4,10
R,2,2,3,3,2,6,7,4,5,7,6,7,5,7,3,8
R,4,8,6,6,5,9,7,3,5,10,3,7,3,6,4,10
R,3,5,4,4,3,7,7,4,5,6,5,6,3,7,4,8
R,5,9,7,7,5,10,6,3,6,10,3,7,4,6,5,10
R,1,0,2,0,1,6,9,7,3,7,5,8,2,7,4,10
R,6,11,9,8,6,8,8,5,6,8,5,7,4,8,6,12
R,2,4,4,3,2,8,7,3,4,9,4,7,2,7,3,10
R,5,7,6,5,5,9,9,6,3,7,4,6,5,7,8,8
R,4,6,6,4,6,8,6,7,3,7,5,7,4,7,7,7
R,4,8,7,7,8,7,8,3,4,7,4,8,6,8,5,6
R,5,5,5,7,3,5,11,9,4,7,3,9,3,7,6,11
R,4,3,5,5,3,5,11,8,3,7,4,8,2,7,6,11
R,3,6,4,4,3,10,6,3,6,10,3,7,3,7,3,10
R,4,4,4,6,2,5,9,9,4,7,5,8,3,8,5,10
R,5,10,5,8,7,6,8,8,4,7,5,7,3,8,6,12
R,2,4,2,3,2,7,7,5,5,6,5,7,2,7,4,8
R,1,0,1,0,0,6,9,7,3,7,5,8,2,7,3,10
R,5,11,6,8,3,5,10,9,4,7,4,8,3,7,6,11
R,7,13,6,7,5,8,6,3,5,8,5,9,6,9,6,7
R,5,10,6,7,6,6,9,8,4,7,5,8,2,7,5,11
